student_id,gender,age,study_hours,attendance_rate,previous_scores,parental_education,school_type,extracurricular,final_math_score
1405,Female,17,8.3,98.6,95.9,Bachelor’s,Public,2,100.0
1406,Female,16,18.1,57.7,55.0,High School,Private,2,85.3
1407,Female,15,19.4,63.5,84.0,Bachelor’s,Private,0,100.0
1408,Female,16,10.0,79.5,57.1,Master’s,Private,1,81.4
1409,Female,17,7.8,80.5,59.1,Master’s,Public,0,81.3
1410,Female,17,11.5,57.7,58.6,Master’s,Public,2,78.3
1411,Male,16,14.4,89.7,84.9,High School,Public,0,100.0
1412,Female,15,6.9,89.3,73.4,Bachelor’s,Private,3,95.5
1413,Female,16,15.3,61.9,93.0,Bachelor’s,Private,1,100.0
1414,Male,15,2.9,64.4,58.4,Bachelor’s,Public,4,63.7
1415,Male,16,2.9,96.9,81.5,Master’s,Public,3,98.9
1416,Male,17,9.0,91.3,85.2,High School,Private,4,100.0
1417,Male,18,8.4,84.9,49.1,Master’s,Private,0,69.3
1418,Female,18,7.7,54.1,64.0,Master’s,Public,2,73.0
1419,Female,15,10.8,70.9,69.0,High School,Private,3,88.1
1420,Female,15,7.8,78.0,61.3,Master’s,Public,1,76.0
1421,Female,15,5.5,59.4,59.3,Master’s,Public,4,70.7
1422,Female,17,7.6,72.4,81.2,Bachelor’s,Private,3,93.0
1423,Female,16,19.5,80.1,53.0,High School,Public,2,100.0
1424,Male,17,9.4,66.4,82.6,High School,Public,1,94.8
1425,Female,18,10.0,89.0,96.1,Bachelor’s,Private,1,100.0
1426,Male,15,12.4,92.0,73.9,High School,Public,4,100.0
1427,Male,16,19.7,66.2,76.7,Bachelor’s,Public,3,100.0
1428,Female,18,6.3,91.9,44.1,Master’s,Private,3,85.2
1429,Male,18,14.3,55.2,91.9,High School,Private,1,93.1
1430,Female,18,14.9,91.9,57.1,High School,Public,0,92.3
1431,Male,17,12.9,57.6,76.9,Master’s,Public,1,99.2
1432,Female,15,3.6,54.1,98.7,Master’s,Private,2,80.1
1433,Male,18,14.2,82.1,75.7,High School,Private,3,95.7
1434,Female,15,3.2,73.6,83.5,High School,Public,4,93.5
1435,Female,17,12.7,95.4,66.7,High School,Public,3,96.6
1436,Female,18,15.3,68.2,43.6,Bachelor’s,Public,1,81.7
1437,Female,17,5.8,64.4,87.9,High School,Public,2,89.7
1438,Female,17,17.1,75.0,42.1,High School,Private,0,89.8
1439,Male,15,2.5,72.8,82.0,Master’s,Private,3,75.2
1440,Male,18,17.2,67.2,41.4,Master’s,Private,1,95.4
1441,Male,17,10.3,84.7,91.7,Bachelor’s,Private,1,100.0
1442,Female,18,5.9,88.0,49.5,Master’s,Public,1,73.0
1443,Male,15,4.4,92.6,70.9,High School,Private,2,79.3
1444,Female,17,19.2,98.6,75.8,High School,Public,1,100.0
1445,Female,15,3.3,63.3,67.5,Bachelor’s,Public,1,74.7
1446,Male,18,5.6,85.8,60.4,Master’s,Private,1,75.8
1447,Male,18,8.3,69.7,68.1,Master’s,Private,3,74.3
1448,Female,15,13.2,83.9,58.7,Master’s,Public,1,87.3
1449,Male,16,11.8,73.8,66.3,Bachelor’s,Private,2,87.6
1450,Female,17,4.3,99.7,61.5,Master’s,Public,3,76.1
1451,Female,18,7.2,86.4,74.0,Master’s,Public,1,90.1
1452,Female,18,6.3,97.6,54.3,Master’s,Private,0,82.5
1453,Female,17,5.8,91.7,99.3,High School,Public,2,97.4
1454,Female,15,9.4,95.1,70.1,Bachelor’s,Private,0,96.1
1455,Male,15,14.7,90.7,51.6,High School,Private,2,89.9
1456,Male,15,5.9,73.0,68.6,Bachelor’s,Private,0,68.6
1457,Female,16,8.6,62.6,92.0,Master’s,Public,1,84.5
1458,Female,16,9.0,68.5,41.3,High School,Private,0,61.9
1459,Male,18,19.6,51.0,80.8,Master’s,Public,0,100.0
1460,Male,15,19.2,76.2,72.9,Master’s,Private,2,100.0
1461,Female,17,16.4,75.3,50.2,Bachelor’s,Public,1,84.9
1462,Male,18,6.3,76.3,89.0,Master’s,Public,2,87.3
1463,Female,17,3.2,98.7,62.1,High School,Public,1,87.3
1464,Male,18,7.7,95.6,57.6,Bachelor’s,Public,4,92.5
1465,Female,16,6.8,58.1,89.7,Bachelor’s,Public,3,79.1
1466,Male,18,11.1,68.4,78.3,High School,Private,3,99.8
1467,Female,16,16.0,71.2,93.9,Master’s,Public,2,100.0
1468,Male,18,17.4,68.0,77.8,Master’s,Private,1,100.0
1469,Male,15,17.2,89.9,84.4,Master’s,Private,0,100.0
1470,Female,17,8.5,76.2,90.2,Master’s,Private,3,94.9
1471,Male,15,14.4,78.6,43.3,Master’s,Private,2,83.3
1472,Female,18,7.6,92.7,86.6,Bachelor’s,Public,2,100.0
1473,Male,18,3.1,90.3,76.8,Bachelor’s,Private,2,80.6
1474,Female,18,14.6,56.6,44.2,High School,Private,1,79.3
1475,Male,16,2.2,85.7,70.5,Master’s,Private,2,76.9
1476,Female,17,9.4,71.8,44.9,Master’s,Private,4,73.0
1477,Male,17,7.9,64.7,84.2,Master’s,Private,0,85.6
1478,Female,18,14.5,52.5,72.8,High School,Private,2,88.3
1479,Male,18,15.8,74.4,97.2,Master’s,Public,1,100.0
1480,Female,16,7.5,67.8,51.0,Bachelor’s,Public,0,67.5
1481,Female,15,16.6,62.6,76.4,Master’s,Public,0,96.4
1482,Female,15,7.3,84.7,52.7,High School,Private,3,76.9
1483,Male,17,10.0,88.5,76.8,Bachelor’s,Private,2,92.7
1484,Female,16,15.1,62.2,83.4,Bachelor’s,Private,2,100.0
1485,Male,18,14.5,52.5,83.3,Bachelor’s,Public,1,94.2
1486,Female,17,19.8,92.4,88.9,Master’s,Private,4,100.0
1487,Male,16,6.1,50.5,91.2,High School,Private,4,85.8
1488,Female,15,13.9,96.9,44.6,High School,Public,3,100.0
1489,Male,16,13.0,81.4,60.6,Master’s,Private,4,89.4
1490,Male,15,18.5,66.1,81.2,High School,Public,1,100.0
1491,Female,16,4.8,62.3,69.9,Bachelor’s,Private,3,67.3
1492,Male,17,15.5,50.5,51.4,Bachelor’s,Private,2,86.1
1493,Male,15,12.2,61.8,73.2,High School,Private,4,94.2
1494,Female,17,6.9,56.9,64.4,High School,Public,1,67.7
1495,Male,17,10.5,80.6,63.4,Master’s,Private,1,74.3
1496,Male,15,8.0,58.3,88.6,Master’s,Public,2,79.1
1497,Male,15,12.4,76.4,64.5,Master’s,Private,1,85.9
1498,Female,18,18.0,79.5,41.6,Master’s,Public,3,95.3
1499,Male,18,12.2,64.9,43.5,Master’s,Private,3,73.9
1500,Female,18,13.4,51.8,91.4,Master’s,Public,0,93.0
1501,Male,17,11.3,51.9,97.6,Bachelor’s,Public,2,93.0
1502,Male,17,2.9,51.3,81.3,High School,Private,1,69.3
1503,Male,18,6.2,87.0,61.9,Master’s,Public,4,77.2
1504,Female,17,10.9,65.9,96.3,Bachelor’s,Public,3,99.5
1505,Male,17,7.6,89.8,79.8,High School,Public,2,96.7
1506,Male,15,5.3,71.6,90.7,High School,Private,2,100.0
1507,Female,15,11.1,72.6,86.0,High School,Public,3,100.0
1508,Male,17,7.8,75.6,62.7,Master’s,Private,0,76.3
1509,Female,18,6.6,85.7,68.7,Master’s,Public,2,81.6
1510,Female,16,10.4,63.7,51.2,Master’s,Public,1,75.7
1511,Male,18,4.4,56.1,57.5,High School,Public,4,61.8
1512,Female,16,18.7,77.8,86.7,High School,Public,4,100.0
1513,Male,18,17.6,66.3,93.6,Bachelor’s,Private,3,100.0
1514,Female,15,14.7,72.1,83.5,Bachelor’s,Private,2,100.0
1515,Female,17,3.9,82.3,67.9,Bachelor’s,Public,4,85.5
1516,Male,17,16.0,74.7,45.2,Bachelor’s,Private,2,87.0
1517,Female,15,16.5,81.0,43.4,High School,Private,3,89.4
1518,Female,16,15.8,77.2,62.5,Master’s,Public,0,91.2
1519,Female,16,4.1,87.0,67.8,Master’s,Public,4,76.4
1520,Female,16,13.6,85.3,76.5,Master’s,Public,1,94.0
1521,Female,15,17.0,76.7,40.4,Master’s,Public,3,92.4
1522,Male,16,12.4,83.9,99.4,Bachelor’s,Public,0,100.0
1523,Female,15,13.6,93.7,61.8,High School,Public,1,100.0
1524,Male,18,10.3,71.6,90.9,Master’s,Private,1,100.0
1525,Female,18,11.5,70.6,72.1,High School,Public,4,95.9
1526,Male,15,2.6,88.2,47.8,Bachelor’s,Public,2,68.9
1527,Male,17,13.5,79.1,87.9,Bachelor’s,Public,3,100.0
1528,Female,18,3.5,53.6,82.6,Master’s,Private,1,69.4
1529,Female,16,9.8,94.6,71.6,Master’s,Public,4,100.0
1530,Female,15,7.3,51.5,70.9,Bachelor’s,Private,0,70.5
1531,Male,16,11.8,87.4,45.2,Bachelor’s,Private,1,84.0
1532,Female,16,4.4,87.9,79.4,High School,Private,0,83.8
1533,Male,17,14.4,97.7,94.7,Bachelor’s,Public,3,100.0
1534,Male,16,16.3,52.7,45.6,High School,Private,4,82.4
1535,Male,17,4.9,79.8,55.8,Bachelor’s,Public,0,71.6
1536,Female,18,3.9,71.4,94.1,High School,Public,2,80.3
1537,Female,15,4.6,66.5,57.1,Bachelor’s,Public,0,63.4
1538,Male,16,17.8,54.5,79.2,Bachelor’s,Public,0,100.0
1539,Male,15,11.5,78.1,72.1,High School,Private,4,92.1
1540,Female,16,10.4,74.0,75.8,High School,Public,4,94.2
1541,Male,15,3.9,55.2,64.9,Master’s,Private,1,63.6
1542,Female,16,13.7,80.6,58.0,Master’s,Private,0,85.7
1543,Male,16,17.6,86.9,42.9,Bachelor’s,Public,0,96.5
1544,Female,16,16.9,88.4,84.7,Bachelor’s,Public,4,100.0
1545,Male,16,13.3,95.3,84.8,High School,Private,2,100.0
1546,Female,16,3.4,70.5,80.2,Bachelor’s,Private,4,86.4
1547,Male,16,4.0,97.7,78.6,Master’s,Public,2,89.5
1548,Female,16,2.9,93.3,54.6,High School,Public,4,84.3
1549,Female,16,6.6,64.8,41.3,Bachelor’s,Public,3,58.2
1550,Male,16,4.4,58.0,88.5,High School,Private,0,75.5
1551,Male,15,6.7,71.8,69.5,Master’s,Public,2,80.6
1552,Female,17,8.9,70.1,58.4,Master’s,Public,3,70.8
1553,Male,16,19.0,78.8,46.1,Master’s,Public,2,100.0
1554,Female,17,13.0,79.2,43.8,Bachelor’s,Public,1,76.7
1555,Male,16,17.0,87.5,60.9,Bachelor’s,Private,1,100.0
1556,Female,16,14.8,75.5,88.3,Bachelor’s,Private,0,100.0
1557,Female,15,4.0,55.2,95.1,Bachelor’s,Public,3,93.7
1558,Female,18,15.2,92.9,93.8,Bachelor’s,Private,3,100.0
1559,Female,18,7.0,65.5,95.2,Bachelor’s,Public,1,92.3
1560,Female,15,13.5,98.6,94.5,Master’s,Private,0,100.0
1561,Female,17,8.1,55.9,71.6,Master’s,Private,1,79.1
1562,Male,18,20.0,97.9,53.2,Bachelor’s,Public,3,100.0
1563,Male,15,6.7,54.6,87.9,Master’s,Public,2,84.3
1564,Male,15,7.0,61.6,52.8,High School,Public,3,69.9
1565,Female,18,18.8,52.3,56.0,Bachelor’s,Public,0,81.2
1566,Female,17,2.4,85.3,54.0,High School,Private,3,65.5
1567,Female,15,14.5,92.5,70.9,Bachelor’s,Public,4,100.0
1568,Female,16,15.1,71.7,59.3,Bachelor’s,Public,3,88.7
1569,Male,17,17.1,96.4,49.2,Master’s,Public,4,100.0
1570,Male,17,19.5,79.5,67.2,High School,Public,1,100.0
1571,Female,18,19.6,81.5,92.4,Master’s,Public,4,100.0
1572,Male,18,3.2,92.3,74.2,Bachelor’s,Public,3,91.4
1573,Male,16,16.8,64.8,92.7,High School,Private,3,100.0
1574,Female,15,13.6,67.7,51.8,Bachelor’s,Public,3,86.4
1575,Male,18,13.7,95.3,50.0,Master’s,Private,0,87.4
1576,Female,18,4.3,95.0,74.5,Bachelor’s,Public,1,88.0
1577,Male,17,13.7,98.8,67.8,Bachelor’s,Private,4,100.0
1578,Female,18,19.7,95.1,79.6,Master’s,Private,2,100.0
1579,Female,18,18.4,56.4,87.7,Bachelor’s,Private,4,100.0
1580,Female,18,9.9,91.2,85.1,High School,Public,3,99.0
1581,Female,18,2.7,70.5,96.5,Master’s,Private,2,78.9
1582,Male,17,8.5,99.5,63.9,Bachelor’s,Public,2,89.0
1583,Female,16,16.9,73.6,52.4,Master’s,Private,4,86.8
1584,Female,16,14.6,77.7,73.1,Bachelor’s,Public,4,100.0
1585,Female,15,10.3,76.5,46.6,Master’s,Public,4,83.1
1586,Male,18,3.0,66.1,57.3,Master’s,Private,4,62.8
1587,Female,17,9.7,53.8,52.5,High School,Public,1,66.1
1588,Male,15,10.4,94.8,63.8,Master’s,Private,0,94.4
1589,Female,15,18.7,90.1,46.7,High School,Private,0,100.0
1590,Male,16,13.5,57.0,41.9,Master’s,Public,4,77.3
1591,Male,17,7.6,88.8,79.4,Master’s,Private,0,89.1
1592,Female,17,11.5,81.3,76.6,Bachelor’s,Public,4,91.7
1593,Male,17,3.2,70.5,82.5,Bachelor’s,Private,4,80.2
1594,Female,16,19.5,62.7,79.6,Bachelor’s,Public,4,100.0
1595,Female,16,8.5,93.0,46.9,Master’s,Public,1,73.3
1596,Female,16,10.6,85.0,57.5,Master’s,Public,3,94.6
1597,Male,16,8.4,77.4,47.8,High School,Private,0,71.1
1598,Male,16,14.3,80.5,90.6,High School,Public,0,100.0
1599,Female,18,13.9,54.6,84.8,High School,Public,1,95.6
1600,Female,18,14.9,73.7,52.1,Bachelor’s,Public,1,85.9
1601,Male,17,6.8,59.7,60.5,Bachelor’s,Public,4,74.1
1602,Female,15,7.7,60.4,98.0,High School,Public,4,94.7
1603,Female,17,4.3,83.1,75.6,Master’s,Public,3,82.0
1604,Female,15,13.8,95.6,88.1,Bachelor’s,Public,0,100.0
1605,Male,16,2.7,70.2,55.9,Bachelor’s,Public,1,62.5
1606,Male,15,12.8,60.4,52.6,High School,Public,3,81.0
1607,Male,17,17.7,82.4,87.0,Bachelor’s,Private,0,100.0
1608,Female,17,18.0,93.6,81.2,High School,Public,3,100.0
1609,Female,15,10.1,87.4,80.9,Bachelor’s,Public,3,100.0
1610,Female,18,10.3,93.4,73.2,Master’s,Public,4,100.0
1611,Male,16,3.4,76.8,73.8,Master’s,Private,3,81.3
1612,Female,16,14.1,87.6,84.1,Bachelor’s,Public,4,100.0
1613,Female,17,16.8,57.0,56.2,High School,Public,0,83.1
1614,Female,18,6.4,67.4,61.2,Bachelor’s,Private,0,76.0
1615,Female,15,9.6,69.5,92.3,High School,Private,4,100.0
1616,Male,16,17.1,75.6,58.5,Bachelor’s,Private,2,99.6
1617,Male,18,17.8,96.5,72.8,Master’s,Public,3,100.0
1618,Female,16,6.4,93.7,82.2,Master’s,Public,0,87.0
1619,Male,18,11.9,56.7,100.0,Bachelor’s,Public,3,100.0
1620,Male,18,5.5,58.6,66.1,Bachelor’s,Public,2,71.1
1621,Female,17,3.8,67.9,65.7,Bachelor’s,Private,3,69.7
1622,Female,16,18.4,64.5,90.6,Master’s,Private,2,100.0
1623,Male,15,16.8,80.7,88.3,Master’s,Public,1,100.0
1624,Female,17,15.7,95.1,83.9,High School,Private,2,100.0
1625,Male,17,2.9,98.1,67.8,Bachelor’s,Public,0,77.2
1626,Female,15,17.2,82.7,59.4,Bachelor’s,Public,4,100.0
1627,Male,17,9.9,91.9,76.5,Master’s,Public,4,100.0
1628,Female,18,8.2,76.3,92.6,Bachelor’s,Public,3,100.0
1629,Male,18,11.8,60.4,93.0,High School,Private,1,98.5
1630,Male,16,3.6,76.2,46.5,Bachelor’s,Private,3,62.9
1631,Male,16,15.6,77.8,65.7,Master’s,Public,2,98.8
1632,Female,15,12.5,87.1,67.9,Bachelor’s,Public,4,100.0
1633,Male,16,5.4,61.0,98.7,Master’s,Private,2,88.4
1634,Male,18,5.4,68.4,80.7,High School,Private,4,91.9
1635,Female,15,5.3,68.2,64.4,High School,Public,4,75.3
1636,Female,15,3.0,98.0,41.6,Bachelor’s,Private,4,72.2
1637,Male,16,12.6,72.2,73.9,Bachelor’s,Private,0,100.0
1638,Male,18,17.1,87.8,45.8,Master’s,Private,2,99.4
1639,Female,15,2.3,87.5,90.1,High School,Public,3,84.3
1640,Female,18,2.9,63.3,85.2,High School,Private,1,77.7
1641,Female,18,12.3,78.6,67.6,High School,Private,3,98.3
1642,Female,18,16.8,94.7,65.8,High School,Private,2,100.0
1643,Female,16,7.9,73.8,93.8,Bachelor’s,Private,1,92.2
1644,Male,17,8.3,97.3,57.3,Bachelor’s,Private,3,82.7
1645,Female,17,12.7,60.7,54.9,Master’s,Public,1,80.1
1646,Male,15,6.9,53.7,96.4,High School,Private,2,78.4
1647,Male,18,2.5,94.6,88.6,Bachelor’s,Private,4,89.2
1648,Male,16,15.2,92.4,89.2,Bachelor’s,Private,2,100.0
1649,Female,18,13.3,99.6,51.7,High School,Private,0,93.9
1650,Male,18,12.5,84.0,48.6,Bachelor’s,Public,1,82.7
1651,Male,16,15.4,96.8,41.6,Master’s,Public,2,95.3
1652,Female,17,14.2,91.3,54.2,Master’s,Public,4,88.8
1653,Male,18,5.7,92.2,86.5,High School,Private,4,93.6
1654,Male,18,8.3,78.5,54.4,Master’s,Private,2,82.1
1655,Female,17,4.3,69.1,83.7,Bachelor’s,Public,3,76.8
1656,Male,16,4.3,96.7,55.1,Master’s,Public,2,82.9
1657,Male,15,14.2,71.6,63.7,Bachelor’s,Public,4,94.1
1658,Male,17,17.5,76.9,99.0,High School,Public,2,100.0
1659,Female,15,19.3,72.3,54.7,High School,Public,0,91.0
1660,Female,15,13.3,78.2,62.6,Bachelor’s,Public,3,94.8
1661,Female,17,5.3,73.5,58.1,Bachelor’s,Private,2,83.0
1662,Male,18,3.9,52.4,46.6,Master’s,Private,4,71.6
1663,Male,15,16.6,94.1,69.4,Bachelor’s,Public,2,100.0
1664,Female,15,12.4,72.2,62.7,High School,Private,2,91.4
1665,Male,16,13.1,79.4,81.7,Bachelor’s,Private,1,100.0
1666,Male,18,16.1,57.0,89.1,Master’s,Public,2,96.3
1667,Female,15,14.7,50.2,72.7,Master’s,Public,0,82.7
1668,Female,16,17.0,62.3,41.9,Bachelor’s,Private,4,87.3
1669,Male,18,3.0,85.2,77.1,Master’s,Private,1,80.3
1670,Male,17,15.5,55.0,43.3,Master’s,Private,2,70.7
1671,Male,17,17.3,95.4,77.0,High School,Public,3,100.0
1672,Female,16,7.2,60.8,81.1,Bachelor’s,Private,0,81.4
1673,Female,17,13.5,60.2,51.9,High School,Public,0,81.7
1674,Female,15,7.7,59.1,89.2,High School,Public,0,86.3
1675,Female,18,19.2,50.7,94.7,Master’s,Private,1,100.0
1676,Male,15,2.6,88.6,88.8,High School,Public,2,88.2
1677,Female,15,12.4,93.8,58.3,Bachelor’s,Public,0,97.5
1678,Female,17,5.0,80.7,75.2,Bachelor’s,Public,2,76.2
1679,Female,15,14.8,59.4,94.9,Bachelor’s,Private,3,99.8
1680,Female,17,5.2,64.3,59.2,High School,Private,2,74.2
1681,Female,18,6.2,73.8,89.2,Bachelor’s,Private,2,88.1
1682,Male,18,10.9,97.7,40.6,Bachelor’s,Public,2,79.6
1683,Male,15,18.5,62.4,40.2,High School,Private,4,92.3
1684,Female,16,5.8,86.6,85.6,High School,Public,1,93.9
1685,Male,17,4.6,72.0,85.7,High School,Private,2,73.9
1686,Female,17,15.7,64.9,87.3,High School,Public,0,100.0
1687,Female,15,11.0,72.8,95.8,Master’s,Private,4,100.0
1688,Male,17,18.4,53.6,47.1,High School,Private,2,87.2
1689,Male,17,4.6,89.9,53.9,High School,Public,4,77.7
1690,Female,16,13.6,62.2,94.2,Bachelor’s,Public,1,100.0
1691,Female,16,6.2,86.3,50.6,Bachelor’s,Private,4,78.2
1692,Female,15,4.8,53.4,80.9,High School,Private,0,65.2
1693,Male,16,14.3,97.8,71.8,High School,Public,2,98.6
1694,Female,15,12.7,59.7,45.0,High School,Private,0,65.0
1695,Female,18,15.6,94.1,57.1,Bachelor’s,Public,3,96.3
1696,Female,15,7.6,90.5,71.2,Bachelor’s,Public,4,95.2
1697,Male,18,10.1,98.4,91.1,High School,Public,4,100.0
1698,Female,15,9.3,73.9,82.5,Bachelor’s,Public,4,93.9
1699,Female,17,19.7,86.4,77.3,Bachelor’s,Public,1,100.0
1700,Male,16,7.3,68.5,69.8,High School,Public,0,77.1
1701,Female,18,7.3,59.2,57.9,Bachelor’s,Public,3,61.9
1702,Female,15,8.4,72.2,47.2,High School,Public,1,73.9
1703,Male,16,12.2,58.3,64.5,Master’s,Public,1,81.1
1704,Female,15,6.5,99.1,41.7,Master’s,Public,2,76.9
1705,Male,16,18.5,54.8,52.7,Master’s,Public,3,87.1
1706,Male,16,6.8,79.5,65.9,Bachelor’s,Public,4,81.2
1707,Female,15,18.1,81.3,65.1,Master’s,Public,4,99.0
1708,Female,18,3.9,76.9,42.7,Bachelor’s,Public,2,67.2
1709,Female,18,13.8,83.1,75.3,High School,Public,4,98.2
1710,Female,17,18.3,55.8,73.0,Master’s,Public,0,91.8
1711,Male,16,5.0,77.8,44.7,Bachelor’s,Private,4,64.7
1712,Female,17,19.4,64.4,96.6,Master’s,Private,0,100.0
1713,Male,17,10.2,97.0,46.0,Bachelor’s,Public,2,82.3
1714,Female,15,19.0,88.1,91.3,Bachelor’s,Private,2,100.0
1715,Female,15,14.2,98.6,40.0,High School,Private,0,90.8
1716,Female,15,7.4,51.9,92.9,Bachelor’s,Private,4,83.3
1717,Male,16,5.4,64.3,41.2,Bachelor’s,Public,2,59.6
1718,Female,15,7.5,59.8,85.5,Master’s,Public,2,76.2
1719,Female,15,3.7,50.6,61.7,High School,Public,0,60.5
1720,Female,16,4.6,62.1,84.3,Bachelor’s,Private,2,75.9
1721,Female,16,3.9,83.9,64.1,Master’s,Private,4,74.1
1722,Male,18,9.6,61.6,44.3,High School,Public,2,67.6
1723,Female,15,16.3,75.5,86.1,Bachelor’s,Private,0,100.0
1724,Male,15,4.5,94.4,44.3,Master’s,Private,4,76.3
1725,Male,15,4.3,84.7,95.3,High School,Public,3,100.0
1726,Male,18,13.6,69.7,43.1,High School,Private,0,83.2
1727,Male,15,5.5,68.6,68.8,High School,Private,3,71.4
1728,Male,18,3.8,72.8,83.4,High School,Public,2,89.1
1729,Male,17,5.0,58.9,63.6,Bachelor’s,Private,4,71.6
1730,Female,18,18.6,81.7,53.0,Bachelor’s,Public,2,86.7
1731,Male,17,16.8,68.2,85.5,High School,Public,4,100.0
1732,Male,15,8.4,92.6,87.1,High School,Public,1,91.1
1733,Male,17,13.8,87.8,95.4,Bachelor’s,Public,2,100.0
1734,Female,18,11.7,80.5,62.6,Master’s,Public,2,99.4
1735,Female,16,14.2,68.2,70.4,High School,Public,2,87.3
1736,Male,17,14.3,60.5,61.8,Bachelor’s,Public,0,77.0
1737,Female,17,13.3,88.8,55.4,Bachelor’s,Private,4,95.3
1738,Male,15,6.8,74.3,85.1,Master’s,Public,4,87.8
1739,Male,18,2.7,61.2,60.4,Bachelor’s,Private,4,64.8
1740,Female,17,10.2,59.8,65.7,High School,Private,0,77.7
1741,Male,17,18.0,58.3,64.2,Bachelor’s,Public,4,90.0
1742,Female,17,12.3,88.9,82.8,High School,Private,2,100.0
1743,Female,17,17.0,61.4,95.1,Bachelor’s,Public,3,100.0
1744,Male,16,19.8,76.3,80.0,High School,Public,1,100.0
1745,Male,18,4.9,72.6,68.3,High School,Public,4,74.6
1746,Female,15,14.5,79.0,86.8,Bachelor’s,Public,0,100.0
1747,Male,15,14.1,93.9,78.5,High School,Public,0,100.0
1748,Male,16,19.6,93.4,43.6,Bachelor’s,Public,4,100.0
1749,Male,18,19.7,72.6,45.7,Bachelor’s,Private,3,88.6
1750,Female,17,14.4,50.8,42.3,Bachelor’s,Private,4,78.9
1751,Female,16,6.4,71.3,67.4,High School,Private,0,72.4
1752,Male,18,16.4,80.3,89.6,Bachelor’s,Private,1,100.0
1753,Female,17,3.9,77.9,58.8,Master’s,Private,3,73.2
1754,Female,16,16.1,82.6,63.0,High School,Public,4,100.0
1755,Female,18,18.4,57.7,94.6,Master’s,Private,1,100.0
1756,Female,15,8.9,82.3,90.2,Master’s,Public,4,100.0
1757,Female,15,13.4,59.1,79.9,Master’s,Public,3,97.8
1758,Male,18,9.7,87.5,56.0,Master’s,Public,0,72.0
1759,Male,15,9.9,67.0,47.0,Bachelor’s,Public,3,72.2
1760,Male,18,7.6,85.5,41.0,Master’s,Public,2,72.5
1761,Female,17,15.7,52.4,46.4,High School,Public,4,85.2
1762,Female,18,18.9,70.4,57.6,Master’s,Public,1,100.0
1763,Male,17,18.9,85.3,73.1,Master’s,Private,1,100.0
1764,Female,16,5.1,61.3,43.8,Master’s,Public,3,59.6
1765,Male,18,17.7,89.8,48.2,Bachelor’s,Public,3,96.2
1766,Male,16,15.3,81.5,50.9,Master’s,Private,3,93.4
1767,Male,15,6.6,79.4,77.9,Master’s,Private,1,84.1
1768,Female,17,3.2,67.7,76.9,Master’s,Public,0,63.6
1769,Female,18,6.8,74.1,73.0,High School,Private,1,82.1
1770,Male,16,18.4,79.9,55.0,Bachelor’s,Public,0,91.7
1771,Male,17,13.4,73.6,62.3,Bachelor’s,Public,3,90.8
1772,Male,17,15.0,84.9,45.8,Bachelor’s,Public,2,88.4
1773,Male,15,6.6,71.7,53.6,High School,Public,1,80.9
1774,Female,15,14.9,60.1,93.9,Master’s,Private,3,100.0
1775,Female,17,2.5,60.7,98.8,High School,Private,1,83.4
1776,Male,17,8.8,50.3,78.9,Bachelor’s,Private,3,86.5
1777,Male,18,13.3,65.0,95.0,Bachelor’s,Public,1,99.9
1778,Female,17,4.6,87.4,78.6,Bachelor’s,Public,4,83.2
1779,Female,18,16.8,89.7,42.0,High School,Private,1,81.2
1780,Male,17,6.2,60.1,99.8,Bachelor’s,Private,4,95.0
1781,Male,15,13.7,98.0,45.9,Master’s,Public,0,92.3
1782,Male,18,9.3,75.1,81.0,High School,Private,1,86.8
1783,Female,16,12.7,95.8,55.2,Master’s,Private,0,88.1
1784,Female,15,3.9,85.3,63.5,Bachelor’s,Public,2,72.7
1785,Female,18,2.3,86.1,78.8,Bachelor’s,Private,4,80.4
1786,Male,18,18.4,54.3,66.2,High School,Public,1,90.6
1787,Male,16,6.9,61.0,55.0,Master’s,Private,0,67.4
1788,Female,18,16.8,50.4,60.1,High School,Private,3,93.6
1789,Female,17,20.0,85.8,60.5,Master’s,Public,0,100.0
1790,Male,16,5.8,67.2,97.6,Bachelor’s,Public,1,95.1
1791,Female,15,6.8,89.3,87.9,High School,Public,2,100.0
1792,Female,15,13.9,66.9,67.5,High School,Public,4,96.3
1793,Male,17,19.4,91.0,52.0,Master’s,Public,3,100.0
1794,Female,15,18.5,56.5,88.7,Bachelor’s,Public,0,92.3
1795,Male,18,11.1,58.7,49.4,Bachelor’s,Private,1,74.9
1796,Male,18,16.3,67.0,52.6,Master’s,Private,1,87.5
1797,Male,17,4.4,70.4,62.0,Master’s,Public,4,74.4
1798,Male,15,19.6,67.4,92.8,Master’s,Public,3,100.0
1799,Male,15,19.4,88.2,47.9,Master’s,Public,0,95.9
1800,Male,17,4.9,54.8,47.3,Master’s,Private,0,50.4
1801,Male,16,7.4,67.6,69.6,Bachelor’s,Private,0,80.7
1802,Female,15,3.8,91.9,56.6,Bachelor’s,Private,4,65.1
1803,Male,16,6.9,53.3,74.1,High School,Private,4,80.4
1804,Male,15,16.7,97.1,67.1,Bachelor’s,Public,3,100.0
1805,Female,15,8.8,99.3,66.1,Master’s,Private,0,96.8
1806,Female,15,3.6,54.4,46.7,Bachelor’s,Private,0,50.6
1807,Female,15,8.2,64.6,48.5,Bachelor’s,Private,3,73.8
1808,Male,18,19.7,68.6,89.3,Bachelor’s,Public,3,100.0
